epoch,train_loss,val_loss,val_weighted_f1
1,1.0626747727623795,0.9816530803416638,0.5518747593376974
2,0.7537931178001999,0.9133812651989308,0.6785266201216162
3,0.5359157265840467,1.098380355124778,0.6600756802452995
4,0.4374396323238953,1.1624075427968452,0.6600777703877434
